date,XLF,XLF.1,XLF.2,XLF.3,XLF.4,XLF.5,XLF.6,XLF.7,XLF.8,XLF.9,XLF.10,XLF.11,XLF.12,XLF.13,XLF.14,XLF.15,XLF.16,XLF.17,XLF.18,XLF.19,XLF.20,XLF.21,XLF.22,XLF.23,XLF.24,XLF.25,XLF.26,XLF.27,XLF.28,XLF.29,XLF.30,XLF.31,XLF.32,XLF.33,XLF.34,JPM,WFC,C,BAC,AXP,AIG,GS,USB,PNC,BLK,COF,AMT,BK,MS,TRV,STT,AFL,ALL,CB,BBT,MMC,AON,SCHW,TROW,CME,WY,STI,AMP,FITB,MHP,IVZ,PGR,L,HIG,MCO,JPM_signal,WFC_signal,C_signal,BAC_signal,AXP_signal,AIG_signal,GS_signal,USB_signal,PNC_signal,BLK_signal,COF_signal,AMT_signal,BK_signal,MS_signal,TRV_signal,STT_signal,AFL_signal,ALL_signal,CB_signal,BBT_signal,MMC_signal,AON_signal,SCHW_signal,TROW_signal,CME_signal,WY_signal,STI_signal,AMP_signal,FITB_signal,MHP_signal,IVZ_signal,PGR_signal,L_signal,HIG_signal,MCO_signal
2012/07/23,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,33.74,32.52,25.31,7.07,55.18,30.68,92.05,32.84,56.51,163.04,54.88,69.26,20.09,12.5,60.57,39.12,41.51,33.58,68.69,30.63,31.49,46.12,12.03,60.17,49.92,22.49,22.81,47.78,13.24,45.32,20.77,19.61,40.29,15.85,35.38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/07/24,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,34.03,32.32,25.21,7.02,55.08,30.52,93.34,32.89,56.27,160.66,54.58,68.47,19.96,12.48,59.74,38.82,41.13,33.16,67.75,30.76,31.04,45.64,11.95,59.74,49.91,22.26,22.62,47.11,13.42,44.78,20.26,19.28,40.12,15.7,35.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/07/25,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,34.46,32.25,25.76,7.05,55.5,30.15,94.81,32.71,56.57,160.31,54.45,68.59,20.15,12.81,59.83,38.57,40.42,33.1,67.94,30.78,31.21,45.6,12.13,58.05,50.06,22.23,22.64,46.63,13.48,44.27,20.06,19.32,40.12,15.74,35.62,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012/07/26,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,35.09,32.85,26.25,7.15,57.19,30.69,96.89,33,57.32,161.23,55.93,70.34,20.62,12.85,60.45,39.09,40.6,33.58,68.46,31.2,31.66,45.93,12.42,58.82,51.21,22.35,23.28,49.34,13.86,45.4,20.48,19.35,40.8,15.93,39.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,3
2012/07/27,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,36.14,33.21,27.27,7.29,57.95,31.57,100.43,33.33,58.42,166.77,57.16,71.63,21.06,13.39,61.54,39.76,42.57,34.15,71.18,31.51,32.72,48.74,12.72,60.3,51.28,23.02,23.64,51.06,13.96,46.27,21.66,19.54,41.51,16.21,40.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0
2012/07/30,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,14.53,35.41,33.03,27.11,7.26,57.71,31.72,99.68,33.16,58.68,168.1,56.47,71.41,21.12,13.41,62.02,39.57,42.91,34.18,71.74,30.84,33.07,49.38,12.58,59.28,51.09,22.93,23.42,50.76,13.74,46.19,21.81,19.58,39.36,16.14,40.32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
2012/07/31,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,35.27,32.88,27.1,7.32,57.14,31.27,99.7,32.92,57.97,166.37,56.06,71.61,20.95,13.56,61.47,39.77,42.85,33.73,71.55,30.51,32.57,48.78,12.43,59.81,50.89,22.78,23.52,50.27,13.55,46.2,21.67,19.5,39.41,16.21,40.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012/08/01,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,35.27,32.97,26.75,7.2,56.24,30.84,98.9,32.74,57.97,165.74,55.22,70.87,20.82,13.41,62.15,39.63,42.87,35.79,71.46,30.45,32.41,49.1,12.25,59.23,49.91,22.6,23.54,50.22,13.52,45.93,21.45,19.52,39.27,16.08,39.87,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/02,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,34.46,32.42,26.16,7.16,55.93,30.84,96.64,32.33,57.38,164.66,54.75,71.49,20.35,12.93,61.68,38.96,42.23,35.92,71.6,30.23,32.31,48.92,12.03,58.2,48.66,22.57,23.08,49.72,13.4,46.09,21.26,19,39.28,15.93,39.37,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2012/08/03,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,35.36,33.4,27.38,7.41,57.04,31.34,99.77,32.91,59.1,169.23,57.14,72.36,21.41,13.68,62.51,40.08,43.64,36.42,71.73,30.78,32.77,50.05,12.6,59.87,49.73,23.08,23.95,51.5,13.79,47.64,22.14,19.33,40.17,16.67,40.17,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,2,0,0,1,0,0,0
2012/08/06,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,35.57,33.06,28.54,7.62,56.53,32.09,100.8,32.43,58.98,168.96,56.26,71.8,21.39,14.03,62.32,39.87,43.99,36.42,71.37,30.66,32.75,49.9,12.68,59.72,50.78,22.9,23.89,51.75,13.71,47.67,22.05,19.25,40.24,16.87,39.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/07,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,36.26,33.03,28.87,7.65,57.07,32.35,102.01,32.51,59.61,170.03,56.15,69.84,21.96,14.39,62.17,40.68,44.59,37.47,71.32,30.8,33.46,50.36,12.99,60.69,51.81,23.21,24.16,53.09,13.95,48.62,22.63,19.55,40.39,16.91,40.36,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,2,0,0,0,0
2012/08/08,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,36.41,33.1,28.84,7.65,57.34,32.38,101.28,32.44,59.87,169.7,56.18,69.36,22.22,14.46,62.61,40.75,44.81,37.6,71.63,30.73,33.32,50.86,12.87,59.84,51.71,22.95,24.24,53.33,14.02,48.29,22.63,19.45,40.28,16.82,39.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2012/08/09,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,36.17,33.1,28.84,7.7,55.91,32.51,102.36,32.45,59.61,170.8,56.17,69.6,21.95,14.6,62.68,41.17,44.73,37.41,71.2,30.83,33.19,51.01,12.86,60.07,52.25,22.88,24.56,53.2,14.04,47.93,23.1,19.54,40.29,17.05,39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/10,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,36.22,33.11,28.88,7.72,55.3,32.6,101.79,32.58,59.57,170.42,55.72,69.83,21.91,14.5,62.77,41.21,44.89,37.34,71.31,30.7,33.37,51.38,12.73,59.98,52.33,22.97,24.69,53.33,14.01,48.4,23.21,19.51,40.32,17.16,39.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/13,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,36.24,33.24,28.76,7.7,55.57,33.11,102.37,32.6,59.27,170.95,55.22,70.52,21.9,14.44,62.53,41.15,44.92,37.31,70.99,30.74,33.21,51.45,12.75,60.12,52.24,23.15,24.75,53.16,14.04,48.68,23.25,19.5,40.28,17.11,38.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/14,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,36.35,33.24,28.75,7.76,55.52,33.82,102.03,32.44,59.27,169.05,54.76,70.69,21.81,14.28,62.34,40.59,44.59,36.88,71.01,30.69,33.25,51.79,12.7,60.08,51.35,23.13,24.83,53.18,13.97,48.76,23.14,19.55,40.31,17.03,38.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/15,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,36.32,33.25,28.72,7.85,56.1,34.03,101.9,32.59,59.8,172.01,54.67,70.51,21.77,14.47,62.55,40.72,45,37.26,71.04,31.01,33.34,52.05,12.9,60.64,51.41,23.28,24.88,53.22,14.01,48.29,23.3,19.63,40.26,17.29,38.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012/08/16,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,36.35,33.41,28.8,7.9,56.8,34.61,102.25,32.63,60.37,173.17,55.85,70.36,22.16,14.48,62.82,40.94,45.25,37.11,71.43,30.91,33.5,52.59,13.16,61.68,52.22,23.86,25.12,53.76,14.05,48.33,23.56,19.55,40.33,17.52,38.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/17,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,36.23,33.31,29.01,7.97,57.02,34.8,102.36,32.53,60.86,174.7,56.41,70.53,22.38,14.48,63.9,41.27,45.47,37.23,72.26,31.09,33.58,52.83,13.05,61.4,52.84,23.65,25.34,54.11,14.12,48.32,23.54,19.5,40.3,17.45,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/20,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,36.61,33.35,29.96,8.12,56.34,34.66,104.02,32.65,60.51,174.29,56.11,70.62,22.45,14.72,64.4,41.27,45.45,37.48,72.52,30.98,33.48,52.62,12.99,61.13,52.72,23.45,25.31,53.82,14.09,48.1,23.47,19.53,40.42,17.86,38.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/21,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,37.27,33.65,30.71,8.16,56.04,34.13,104.06,32.45,61.01,174.45,56.09,69.49,22.45,14.78,64,41.21,45.86,37.61,72.46,30.79,33.18,52.18,13.05,61.26,52.33,23.65,25.14,53.69,14.11,48.06,23.56,19.54,40.31,18.28,38.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/22,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,37.06,33.46,30.47,8.19,56.26,33.55,103.42,32.33,60.97,173.97,55.51,69.19,22.38,14.75,64.21,41.05,45.44,37.7,72.35,30.87,33.17,52.27,12.97,61.19,52.29,23.93,25.06,53.64,14.52,48.72,23.59,19.48,40.26,17.97,38.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2012/08/23,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,36.48,33.2,29.57,8.12,55.86,33.76,102.84,32.19,60.65,173.25,55.26,68.54,22.09,14.39,63.58,40.59,45.07,37.08,71.96,30.16,33.09,51.69,12.85,60.69,52.08,24.02,24.77,53.23,14.34,48.71,23.34,19.33,39.59,17.75,37.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/24,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,36.42,33.32,29.81,8.13,56.92,34.47,103.71,32.45,60.86,174.2,56.49,68.77,22.08,14.45,64.17,40.81,45.53,37.13,72.5,30.26,33.4,51.92,13.12,61.76,52.41,23.78,24.96,54,14.52,49.03,23.47,19.52,40.05,17.89,38.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/27,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,36.48,33.3,29.67,8.04,56.85,34.58,103.87,32.61,60.82,172.96,56.45,68.83,21.94,14.42,63.95,40.47,45.5,37.01,72.59,30.34,33.6,51.73,12.95,60.9,52.44,24,25.05,52.99,14.62,49.19,23.33,19.65,40.24,17.68,38.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/28,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,36.38,33.38,29.32,7.93,56.99,34.27,104.23,32.73,60.79,174.24,56.29,68.82,22.06,14.49,63.62,40.47,45.54,36.87,72.45,30.66,33.38,51.69,12.99,61.1,52.75,24.17,24.65,53.3,14.64,49.39,23.5,19.61,40.04,17.54,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/29,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,36.55,33.35,29.89,7.97,56.85,33.94,104.73,32.92,61.37,173.1,56.09,69.07,22.21,14.7,63.58,40.6,45.68,36.92,72.34,30.83,33.38,51.57,13.24,60.43,53.14,24.43,25.01,53.28,14.82,50.23,23.38,19.32,40.25,17.55,38.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/30,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,36.15,33.15,29.63,7.89,56.6,33.79,103.92,32.71,60.85,173.46,55.65,69.44,21.96,14.79,63.27,40.55,45.37,36.77,72.34,30.74,33.17,51.26,13.27,60.43,53.23,24.42,24.88,53.38,14.78,50.49,23.17,19.28,40.13,17.59,38.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/08/31,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,36.39,33.31,29.69,7.96,57.72,34.33,104.92,32.83,60.97,173.81,56.15,69.72,22.19,14.89,63.52,40.97,45.53,36.87,72.73,30.68,33.51,51.51,13.34,60.49,53.61,24.46,25.08,53.73,14.84,50.64,23.36,19.29,40.53,17.77,39.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/04,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,36.26,33.08,29.68,7.97,58.03,34.56,105.6,32.54,61.15,174.36,56.11,70.09,22.2,15.39,63.42,41.09,45.85,36.99,72.88,30.85,33.46,51.33,13.18,61.03,54.01,24.59,25.52,53.44,14.75,50.91,23.49,19.17,40.67,17.54,39.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/05,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,36.36,33.04,29.75,7.93,56.62,34.81,109.11,32.5,60.66,173.45,55.79,70.25,22.17,15.56,63.31,41.31,45.23,37.38,72.73,30.92,33.2,51.03,13.19,60.37,54.01,24.6,25.36,53.21,14.63,51.22,23.52,19.17,40.81,17.89,39.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/06,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,37.91,34.1,31.1,8.33,56.84,34.22,112.68,33.34,61.81,177.57,56.78,70.94,22.68,16.13,64.57,42.21,46.74,38.04,73.91,31.41,33.69,51.72,13.8,62.31,55.52,25.03,26.58,54.81,14.76,52.28,24.43,19.23,40.81,18.46,40.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/07,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,38.5,34.26,32.05,8.78,57.16,33.99,115.45,33.39,62.58,179.38,57.03,71.22,22.57,16.95,64.44,42.35,47.61,38.06,73.73,31.96,33.66,51.51,13.87,62.41,57.5,24.99,27.4,55.26,15.01,52.33,24.67,19.15,41.06,19.3,40.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/10,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,37.98,33.86,31.81,8.56,56.95,33.3,113.81,33.24,62.66,175.25,56.66,70.71,22.35,16.49,64.54,42.25,47.33,37.83,73.58,31.69,33.41,51.21,13.76,62.27,57.7,25,27.53,54.68,14.9,52.17,24.26,19.39,41.09,18.87,41.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/11,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,15.47,38.8,33.43,32.64,9.01,56.66,33.45,115.8,33.45,62.74,174.16,56.09,71.04,22.39,17.12,66.16,42.44,47.94,38.08,74.04,31.67,33.32,51.41,13.76,62.43,57.67,25.37,27.48,54.95,14.88,52.36,24.45,19.55,41.36,19.05,42.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/12,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,39.11,33.6,33.03,8.95,56.7,33.8,117.34,33.35,62.92,174.13,57.53,71.25,22.54,17.29,66.74,42.52,47.86,38.4,74.61,31.96,33.39,51.45,13.85,62.72,58.02,25.83,27.99,55.45,14.97,52.75,24.64,19.99,41.26,19.16,43.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
